ax,ay,az,gx,gy,gz,label
0.2458,-0.1610,0.9362,13.3667,-13.5498,68.5425,circle
0.2853,-0.3119,0.9722,-2.7466,-11.9629,77.3926,circle
0.1902,-0.2947,0.9054,-18.3105,-22.7661,64.5142,circle
0.1539,-0.3413,0.8889,9.8267,2.3804,38.1470,circle
0.1387,-0.3463,0.9821,10.5591,9.3384,12.4512,circle
0.0883,-0.3140,0.9896,9.0332,9.6436,3.6011,circle
0.0587,-0.3784,0.9982,8.3618,15.4419,-4.2114,circle
0.0547,-0.3983,1.0416,1.2207,18.1885,-23.4985,circle
-0.0175,-0.3499,1.0293,6.7139,15.5029,-33.9966,circle
0.0774,-0.4138,1.0341,5.1880,17.5171,-13.4888,circle
0.0068,-0.4055,1.0248,-7.8125,17.7612,-25.8179,circle
-0.0017,-0.4130,1.0125,2.6855,21.7895,-47.7905,circle
-0.0415,-0.2992,1.0408,2.4414,23.6206,-60.9741,circle
-0.0529,-0.2494,1.0388,10.2539,20.8740,-66.3452,circle
-0.0432,-0.1365,1.0527,10.4370,23.5596,-71.5942,circle
-0.0228,-0.0422,1.1008,9.1553,21.7285,-68.6646,circle
-0.0358,-0.0225,1.0391,6.9580,8.9111,-51.3306,circle
-0.0397,-0.0200,0.9785,1.8311,6.3477,-38.8184,circle
0.0090,-0.0433,1.0403,2.1362,8.7891,-40.4663,circle
0.0782,0.0717,1.1053,-23.3765,4.8218,-33.6914,circle
0.0798,0.1268,1.0575,-10.3760,-3.1128,-24.5972,circle
0.1324,0.1321,1.0457,-7.6294,-10.9253,-12.0850,circle
0.1525,0.2147,0.9845,-14.5264,-14.4653,3.4180,circle
0.2102,0.2582,0.9894,-8.8501,-9.1553,19.8975,circle
0.3125,0.2014,1.0645,0.7324,-10.0708,40.4663,circle
0.3475,0.0963,1.0020,3.4790,-20.5688,65.1855,circle
0.3142,-0.0842,0.9567,11.6577,-29.8462,77.8809,circle
0.2834,-0.2275,0.8842,12.8784,-24.4751,79.5898,circle
0.2832,-0.2806,0.8889,15.4419,-8.3618,68.1763,circle
0.2745,-0.3485,0.9049,11.4746,-5.3711,53.1616,circle
0.2494,-0.2676,0.9272,8.7891,0.6104,37.1704,circle
0.2382,-0.3167,0.9884,6.0425,3.4180,34.9731,circle
0.1819,-0.3385,0.9773,-3.4790,1.8921,32.8979,circle
0.1331,-0.4458,0.9692,1.2817,6.2866,21.8506,circle
0.0952,-0.5031,0.9883,0.7935,9.6436,-0.4272,circle
0.0526,-0.5056,0.9813,1.4038,10.7422,-22.8271,circle
0.0100,-0.4449,0.9777,9.9487,16.8457,-48.0347,circle
-0.0214,-0.3656,0.9858,17.2729,21.4233,-62.3779,circle
-0.0521,-0.3234,0.9683,15.8691,19.9585,-70.0073,circle
-0.0304,-0.2441,0.9843,3.4180,24.9023,-72.5708,circle
-0.0076,-0.1190,1.0802,0.0610,28.4424,-75.3784,circle
-0.0305,-0.0872,1.0638,6.8970,16.6016,-67.7490,circle
-0.0333,-0.0729,0.9642,-8.0566,8.5449,-52.8564,circle
0.0240,-0.0260,1.0204,-14.0381,14.9536,-50.4150,circle
0.0887,0.0614,1.0776,-28.5034,10.9863,-46.4478,circle
0.1152,0.0990,1.0441,-24.4141,2.4414,-36.1328,circle
0.2196,0.1476,1.1323,-11.2305,-1.1597,-22.2168,circle
0.2787,0.2086,1.1746,-4.3335,-16.5405,-4.5166,circle
0.3062,0.2197,1.1191,-1.9531,-28.3813,21.4844,circle
0.2937,0.1323,1.0193,-3.3569,-31.2500,51.6357,circle
0.2697,-0.0225,0.9279,6.2256,-31.1279,61.7065,circle
0.2762,-0.0793,0.8895,5.6152,-25.1465,63.9648,circle
0.2815,-0.1525,0.8904,6.1035,-18.2495,67.3828,circle
0.2489,-0.2101,0.8965,9.1553,-17.8223,62.9883,circle
0.2255,-0.3074,0.7825,33.0200,0.7324,56.4575,circle
0.2389,-0.4410,0.9351,26.1230,18.9209,45.8374,circle
0.1736,-0.3860,0.9286,3.2959,-2.8687,32.5928,circle
0.1508,-0.4441,0.9393,-8.8501,-0.9766,33.6304,circle
0.0956,-0.4874,0.9081,-13.3667,-0.1221,22.4609,circle
0.1971,-0.3364,0.9717,6.4087,-4.6387,25.6348,circle
0.1458,-0.4243,0.9786,-7.5684,-9.0942,23.6816,circle
0.0804,-0.4022,0.9012,-5.9814,-3.9673,11.2305,circle
0.0682,-0.4572,0.9697,5.9204,5.0049,0.7324,circle
0.0490,-0.4611,0.9404,1.5259,6.1035,-16.9067,circle
0.0273,-0.4172,0.9421,-4.2725,14.3433,-26.4893,circle
0.0070,-0.3822,0.9397,8.3008,20.3247,-44.7998,circle
-0.0312,-0.3386,0.9563,10.9863,21.6064,-52.3682,circle
-0.0388,-0.3009,0.9674,10.2539,26.2451,-56.7627,circle
0.0135,-0.2139,1.0791,-1.4038,29.2969,-59.3872,circle
-0.0085,-0.1343,1.0890,2.9297,18.9209,-53.1616,circle
0.0221,-0.1486,1.0154,12.2681,9.7046,-44.4946,circle
0.0599,-0.0446,1.0726,-17.7002,10.9253,-33.5693,circle
0.0896,0.0082,1.0470,-23.3154,5.4932,-17.4561,circle
0.1495,0.0447,1.0811,-29.6020,1.2207,-8.1787,circle
0.1488,0.0613,1.0110,-24.5972,-9.2773,-4.2725,circle
0.2599,0.1486,1.0155,-21.2402,-8.4229,0.1831,circle
0.3062,0.1440,1.0942,-17.2729,-5.7373,22.5830,circle
0.3473,0.1046,1.0723,-6.8970,-14.6484,36.0107,circle
0.3402,0.0560,1.0781,-4.8218,-29.2969,46.2036,circle
0.3088,-0.0656,0.9673,2.0752,-33.5693,50.9644,circle
0.2852,-0.0972,0.9142,7.3853,-27.5879,50.5371,circle
0.2798,-0.1036,0.9098,10.4980,-20.4468,47.8516,circle
0.2675,-0.1315,0.9281,6.5308,-16.4185,60.9131,circle
0.2310,-0.2393,0.9055,4.6387,-16.8457,62.2559,circle
0.2208,-0.3136,0.9381,8.6670,-9.8877,54.1382,circle
0.1810,-0.3097,0.9565,-4.1504,-10.8643,44.9219,circle
0.1284,-0.3420,0.9592,1.2817,-6.9580,40.5273,circle
0.0548,-0.4458,0.9335,-5.0659,-6.4697,31.1279,circle
0.0381,-0.4581,0.9344,-3.5400,8.8501,4.9438,circle
0.0237,-0.4661,0.9895,4.5166,9.7656,-13.1226,circle
0.0155,-0.4324,0.9910,8.8501,11.6577,-34.6680,circle
0.0161,-0.3123,0.9343,6.5308,13.6108,-51.3306,circle
-0.0817,-0.3231,0.9521,27.5269,37.7197,-68.9697,circle
-0.0520,-0.2688,1.0042,20.0195,34.9121,-82.3364,circle
-0.0215,-0.2354,1.0006,4.8218,27.3437,-73.7305,circle
-0.0085,-0.1493,1.0280,2.1362,23.8037,-69.8853,circle
-0.0194,-0.1068,1.0149,10.1929,18.6157,-63.7207,circle
0.0084,-0.1672,0.9775,5.8594,14.8315,-59.3872,circle
0.0350,0.0321,1.0403,-4.0894,19.0430,-63.5986,circle
0.0505,0.0403,0.9773,14.0381,21.4233,-39.6729,circle
0.1661,0.0138,1.1409,-9.8267,26.0620,-23.0103,circle
0.1720,-0.0042,1.0875,-5.9814,1.7700,-5.6763,circle
0.2880,0.0192,1.1294,-32.2876,1.6479,-0.6104,circle
0.3011,0.0851,1.1206,-23.5596,-10.3149,12.0850,circle
0.3418,0.0737,1.0831,-8.3008,-21.2402,23.6816,circle
0.3280,0.0428,1.0486,-7.2632,-28.0151,39.9170,circle
0.3002,-0.0616,0.9572,-1.7700,-31.0669,49.6826,circle
0.2706,-0.1036,0.8904,0.7324,-32.8979,51.7578,circle
0.2069,-0.0385,0.7977,12.8784,-28.0151,52.5513,circle
0.2930,-0.1399,0.9061,0.7935,-36.9873,73.6694,circle
0.2479,-0.2238,0.8444,-7.8125,-32.8369,68.1152,circle
0.2461,-0.2478,0.8917,-6.5918,-23.1934,61.5845,circle
0.2478,-0.2814,0.9158,-10.1318,-16.9678,62.0728,circle
0.2119,-0.2903,0.8918,-6.2866,-18.8599,55.9692,circle
0.1827,-0.3275,0.9462,-2.1973,-7.3242,44.9829,circle
0.1517,-0.3066,0.9578,-2.5635,-0.9155,29.4800,circle
0.1311,-0.3831,0.9994,-4.5776,5.3101,25.6958,circle
0.1067,-0.3920,0.9861,-5.8594,9.4604,9.0332,circle
0.0549,-0.4337,1.0188,2.6245,11.2305,-10.8643,circle
0.0326,-0.3976,0.9878,11.4746,11.9629,-36.1328,circle
-0.0100,-0.3369,0.9774,10.1929,14.2822,-51.2085,circle
-0.0515,-0.2878,0.9646,15.1978,18.9209,-62.9883,circle
-0.0680,-0.2394,0.9536,13.0005,22.8882,-67.0776,circle
-0.0326,-0.1650,1.0137,11.3525,29.2969,-71.9604,circle
0.0023,-0.0507,1.0981,14.0991,31.3721,-73.5474,circle
-0.0034,-0.0813,1.0903,16.6626,14.7095,-58.8379,circle
0.0040,-0.0295,0.9960,-5.7373,9.8267,-42.7246,circle
0.0519,0.0449,1.0217,-24.1089,12.5732,-31.4941,circle
0.0992,0.0841,1.0398,-25.6958,10.3149,-20.9351,circle
0.1570,0.1627,1.0476,-47.0581,2.2583,-0.6714,circle
0.2213,0.2047,1.0521,-33.8745,1.0376,4.2114,circle
0.2517,0.2462,1.0608,-15.3198,-5.9204,10.9863,circle
0.2792,0.1951,1.0126,-2.8687,-16.5405,31.9214,circle
0.3149,0.1385,1.0033,-9.0942,-13.7939,44.0674,circle
0.3403,0.0509,1.0432,10.0708,-17.8833,52.9175,circle
0.3248,-0.0737,0.9707,16.0522,-18.7378,62.3779,circle
0.2908,-0.2024,0.9791,17.3340,-27.2827,50.8423,circle
0.2740,-0.2192,0.9427,25.2686,-21.7285,43.7622,circle
0.2529,-0.2245,0.9668,9.3384,-12.5122,38.6963,circle
0.2025,-0.2440,0.9310,7.0190,-10.5591,38.0249,circle
0.1688,-0.2578,0.9274,3.2349,-6.3477,29.1748,circle
0.1440,-0.2369,0.9407,3.5400,-2.1973,25.8789,circle
0.1169,-0.2870,0.9683,-4.4556,4.2725,25.6958,circle
0.0708,-0.3652,0.9808,-4.9438,6.8359,18.2495,circle
0.0597,-0.3707,0.9996,-0.3662,8.2397,-0.3662,circle
0.0104,-0.3835,0.9681,8.1787,7.3853,-15.0757,circle
-0.0131,-0.3680,0.9556,20.5688,14.0991,-41.0156,circle
-0.0240,-0.3403,0.9393,23.6206,17.9443,-52.3071,circle
-0.0254,-0.2720,0.9294,9.7046,24.4751,-60.3027,circle
0.0129,-0.1823,1.0371,3.2959,33.5083,-70.3735,circle
0.0479,-0.0525,1.1317,4.3945,27.2217,-68.2983,circle
0.0714,0.0092,1.1741,-16.0522,16.6016,-48.3398,circle
0.0074,-0.0034,1.0676,-9.8877,2.9297,-31.9214,circle
0.0212,-0.0701,0.9801,-9.5215,1.2207,-26.6724,circle
0.0298,-0.0437,0.9530,-6.7749,4.0894,-23.6816,circle
0.0547,-0.0747,0.9257,-16.9067,-1.0376,-16.6016,circle
0.1772,0.0714,0.9735,-43.8232,11.2305,-15.5640,circle
0.2587,0.1794,1.0948,-38.2080,10.9863,-9.5215,circle
0.3015,0.2269,1.0658,-23.0103,-3.2349,5.6763,circle
0.0880,0.0531,1.0239,-30.3955,10.8643,-37.6587,circle
0.1381,0.1055,1.0568,-29.9683,1.6479,-20.9351,circle
0.1998,0.1477,1.0197,-32.9590,-4.2114,-2.1362,circle
0.2725,0.1594,1.0266,-41.3818,-4.2114,17.3340,circle
0.3473,0.1964,1.0728,-17.1509,-8.4229,21.6064,circle
0.3900,0.1387,1.1002,-6.3477,-13.7329,41.2598,circle
0.3390,0.0229,1.0028,4.8218,-23.6816,53.0395,circle
0.2909,-0.0563,0.9094,8.7891,-25.6958,55.9082,circle
0.2914,-0.1063,0.8855,10.9863,-19.5313,56.2744,circle
0.2416,-0.2118,0.8865,4.6997,-16.8457,57.9224,circle
0.2131,-0.2573,0.8756,16.1743,-0.4272,42.4805,circle
0.2601,-0.2759,1.0361,15.6860,2.7466,36.2549,circle
0.1737,-0.3156,0.9800,3.7231,-11.4136,30.7617,circle
0.1166,-0.3470,0.9325,11.7798,-8.0566,24.5972,circle
0.0804,-0.3643,0.9396,10.7422,-2.2583,14.3433,circle
0.0450,-0.4078,0.9441,7.7515,-3.6011,8.4839,circle
0.0291,-0.4631,0.9514,-3.3569,-0.6104,0.4272,circle
-0.0122,-0.4062,0.9404,-8.1177,3.9062,-11.4746,circle
-0.0286,-0.3936,0.9757,3.6621,16.2354,-24.7803,circle
-0.0841,-0.3861,0.9680,9.5825,13.4277,-40.3442,circle
-0.0980,-0.3389,0.9413,16.3574,20.5688,-62.6831,circle
-0.0612,-0.2335,1.0325,9.0332,29.4800,-67.4438,circle
-0.0632,-0.1511,1.0732,-2.7466,25.4517,-64.1479,circle
-0.0255,-0.1174,1.1055,-15.2588,20.0195,-52.5513,circle
0.0353,0.0370,1.0455,-34.4238,13.6719,-33.3862,circle
0.0911,0.0175,1.1309,-24.7803,14.6484,-34.4849,circle
0.1241,0.1296,1.0979,-36.3159,3.8452,-29.2358,circle
0.1376,0.2086,1.0133,-37.2925,-11.7798,-10.1929,circle
0.2428,0.3538,1.0453,-37.7808,-3.1738,-5.1270,circle
0.2773,0.3705,1.1021,0.5493,-10.9863,12.4512,circle
0.3014,0.2672,1.0247,2.4414,-23.9868,36.8652,circle
0.3068,0.1837,0.9911,2.8076,-21.2402,54.3823,circle
0.3114,0.0171,0.9620,8.9722,-23.8647,59.5093,circle
0.2975,-0.0363,0.9276,10.4980,-23.3154,59.1431,circle
0.2788,-0.0763,0.9067,15.1367,-21.2402,57.0679,circle
0.2504,-0.1228,0.9309,15.2588,-18.1885,54.5654,circle
0.2338,-0.2192,0.9611,5.4932,-14.2822,62.5610,circle
0.1738,-0.2551,0.9369,-20.0806,-18.6768,68.0542,circle
0.1305,-0.3247,0.9706,-25.2075,-18.4326,74.1577,circle
0.0709,-0.3785,0.9244,-24.5361,-9.5215,53.2227,circle
0.0430,-0.3866,0.9581,-3.7231,3.2959,24.8413,circle
0.0117,-0.3859,0.9907,-1.8921,12.6343,-2.6245,circle
-0.0009,-0.3645,1.0098,8.4839,14.3433,-26.1230,circle
-0.0074,-0.3436,1.0048,22.8882,16.7847,-51.6968,circle
-0.0555,-0.2528,0.9824,13.1836,19.5313,-58.3496,circle
-0.0587,-0.2305,0.9625,13.4277,24.7192,-66.2842,circle
-0.0269,-0.1580,1.0215,16.1133,31.0059,-74.3408,circle
-0.0001,-0.1005,1.1272,13.8550,32.5928,-77.6367,circle
-0.0149,-0.0319,1.0975,12.0850,19.3481,-71.1670,circle
-0.0153,-0.0430,1.0437,16.0522,14.0381,-63.2935,circle
-0.0076,-0.0721,1.0897,41.1377,9.2163,-101.8066,circle
-0.0762,0.0388,0.9749,-22.1558,0.9766,-61.2183,circle
0.0162,0.1443,0.9554,-15.9302,17.8833,-43.6401,circle
0.1479,0.2255,1.1642,-6.8970,22.3389,-31.7383,circle
0.2018,0.2668,1.1846,-13.0615,1.2817,-5.3101,circle
0.2245,0.2415,1.1027,-8.7891,-10.8643,21.1182,circle
0.3065,0.2379,1.1277,7.9956,-14.0991,27.8931,circle
0.2974,0.1279,1.0702,26.3062,-29.2358,49.1943,circle
0.3033,0.0024,0.9374,20.0195,-31.1890,62.4390,circle
0.2991,-0.1208,0.9340,29.1748,-32.8369,66.7114,circle
0.2848,-0.2308,0.8872,25.1465,-31.1279,67.9932,circle
0.2753,-0.3767,0.9106,9.9487,-35.4614,68.1763,circle
0.2301,-0.3988,0.8225,-2.3193,-28.6865,70.9229,circle
0.1622,-0.4950,0.8107,2.5635,-20.6299,47.4243,circle
0.1201,-0.5015,0.8604,-3.6011,-4.5166,34.4849,circle
0.0493,-0.5341,0.8916,-5.6763,-0.0610,26.3672,circle
0.0084,-0.5634,0.8959,-1.3428,9.7656,11.2305,circle
-0.0413,-0.5997,0.9008,10.9253,19.4092,-7.9956,circle
-0.0491,-0.6759,0.9210,5.0049,31.5552,-48.4619,circle
-0.0774,-0.5054,0.9260,2.4414,44.0674,-90.3320,circle
-0.0762,-0.3804,1.0177,22.7051,47.1802,-102.3559,circle
-0.0155,-0.2202,1.0817,-2.7466,41.7480,-88.9282,circle
-0.0442,-0.1075,1.0796,-7.2632,25.2686,-70.0684,circle
-0.0172,-0.0756,1.0178,7.3853,12.0850,-64.6362,circle
0.0245,-0.0010,1.0657,-15.1978,21.1182,-55.4810,circle
0.0480,-0.0093,1.0370,-12.7563,14.8926,-35.8887,circle
0.1461,0.0568,1.0790,-59.2041,9.9487,-8.3618,circle
0.1633,0.1335,1.0432,-59.0210,6.6528,1.5869,circle
0.2546,0.1340,1.0961,-33.1421,-1.0376,8.4229,circle
0.3197,0.2217,1.0991,-19.2871,-12.2681,13.7939,circle
0.3611,0.1604,1.1003,3.7231,-25.0854,35.7056,circle
0.3259,0.0641,0.9915,1.5259,-34.8511,56.4575,circle
0.2906,-0.0569,0.9182,14.5874,-32.9590,69.0308,circle
0.2766,-0.1077,0.9028,12.3291,-29.8462,70.6177,circle
0.2012,-0.2325,0.8986,14.7705,-25.3906,74.2188,circle
0.2069,-0.3491,0.8907,-0.9155,-22.4609,68.9697,circle
0.1854,-0.4138,0.9220,-6.5918,-12.3901,63.1714,circle
0.1501,-0.4294,0.9482,-17.0898,-8.7280,49.3774,circle
0.0612,-0.3689,0.9133,-8.6060,-4.0894,37.2314,circle
0.0347,-0.4391,0.9293,0.4883,5.8594,24.4141,circle
-0.0299,-0.4570,0.9269,-0.2441,11.7798,5.6152,circle
-0.0463,-0.4889,0.9443,9.8877,17.2729,-25.0244,circle
-0.0791,-0.3931,0.9215,16.1133,20.7520,-44.9219,circle
-0.0958,-0.3842,0.9254,20.6909,29.6631,-59.6313,circle
-0.0386,-0.2983,0.9885,11.0474,38.5742,-70.7397,circle
-0.0071,-0.2169,1.0585,18.2495,38.5132,-78.5522,circle
0.0602,-0.1849,1.1151,15.0757,27.5879,-77.4536,circle
0.0409,-0.0216,1.0699,-14.5264,16.9678,-59.1431,circle
0.1024,-0.0410,1.0721,-12.0239,17.1509,-48.0347,circle
0.1425,0.0535,1.1224,-25.0244,18.5547,-40.4663,circle
0.0111,-0.1484,1.0767,12.0850,31.9824,-78.1250,circle
0.0288,-0.1605,1.0624,22.2778,19.0430,-65.4907,circle
0.0642,-0.0878,1.0679,-7.2632,17.1509,-46.8140,circle
0.0717,-0.0942,1.0138,-9.2163,13.7939,-44.1894,circle
0.1797,-0.0052,1.1271,-18.8599,11.9019,-47.6074,circle
0.2159,0.0721,1.1199,-28.2593,0.4272,-25.1465,circle
0.2581,0.1433,1.1200,-23.3154,-10.3760,-9.8267,circle
0.2944,0.1481,1.1273,-17.2729,-23.7427,14.8926,circle
0.2827,0.0981,1.0350,-6.8359,-34.3018,39.3066,circle
0.2640,-0.0151,0.9688,-2.6245,-34.9121,59.8755,circle
0.2573,-0.1075,0.9460,-5.4932,-32.0435,72.3267,circle
0.2329,-0.1781,0.9148,-12.6953,-33.1421,77.8809,circle
0.2007,-0.1774,0.8726,-10.1929,-27.6489,76.0498,circle
0.1863,-0.2252,0.8962,7.0801,-16.6016,72.0215,circle
0.1328,-0.2769,0.9164,-1.4648,-15.1367,67.9932,circle
0.1476,-0.3279,0.9415,5.3101,-11.7798,57.9834,circle
0.1182,-0.4098,0.9502,-1.2817,-10.0098,58.9600,circle
0.0846,-0.4116,0.8950,-2.3193,-5.1880,41.5649,circle
0.0892,-0.4247,0.9429,2.7466,5.9814,23.8647,circle
0.0396,-0.5005,0.9530,-4.8218,6.9580,12.4512,circle
0.0165,-0.5443,0.9348,3.7842,8.6670,-10.3760,circle
-0.0215,-0.5399,0.9169,18.7378,15.9302,-39.7339,circle
-0.0485,-0.4934,0.9093,12.6953,21.4844,-57.1899,circle
-0.0939,-0.3986,0.8768,4.3945,28.3203,-66.1621,circle
-0.0437,-0.3165,0.9934,-4.2725,42.8467,-79.4678,circle
-0.0209,-0.1945,1.1102,1.8921,40.0391,-83.1299,circle
0.0076,-0.1337,1.1146,8.3008,22.2168,-73.9746,circle
-0.0172,-0.1300,0.9741,11.5356,12.0239,-62.0117,circle
0.1106,-0.0470,1.0432,-12.3291,23.7427,-61.0962,circle
0.1626,0.0870,1.1381,-18.8599,18.7378,-49.4995,circle
0.1893,0.1305,1.1151,-25.8789,-0.6104,-17.3340,circle
0.2325,0.1720,1.0811,-32.7148,-6.4697,-4.8218,circle
0.2657,0.2076,1.0782,-6.0425,-14.6484,7.4463,circle
0.3304,0.1949,1.1150,-6.8970,-21.9116,30.0903,circle
0.2804,0.0876,1.0061,4.2114,-34.5459,56.7017,circle
0.2347,-0.0029,0.8821,21.1792,-35.8276,64.8804,circle
0.1865,-0.0769,0.8073,50.7812,-32.2876,64.8193,circle
0.2117,-0.2616,0.8633,39.3066,-21.0571,72.9980,circle
0.1998,-0.3673,0.8507,5.0659,-18.4937,70.0073,circle
0.2103,-0.4500,0.9384,-6.2256,-6.7749,61.0352,circle
0.1644,-0.5156,0.8855,-13.7329,0.0610,51.9409,circle
0.1460,-0.4607,0.9661,5.5542,1.7700,23.0713,circle
0.1409,-0.5747,0.9851,31.6772,-10.3149,11.7798,circle
0.0472,-0.5463,0.9114,10.6812,0.7935,-16.2964,circle
-0.0010,-0.5735,0.9392,19.1040,8.6060,-19.5313,circle
-0.0104,-0.5337,0.9471,3.4180,16.5405,-32.8979,circle
-0.0627,-0.4478,0.9290,-2.6245,18.7378,-39.5508,circle
-0.0875,-0.4032,0.8719,8.8501,25.0244,-49.6826,circle
-0.0458,-0.3350,0.9431,3.1128,38.3301,-57.6782,circle
0.0009,-0.2340,1.0557,-10.4370,40.4663,-63.2324,circle
0.0121,-0.2816,0.9425,0.7324,38.8794,-72.9370,circle
0.0664,-0.1915,1.1003,-13.2446,43.3350,-69.0918,circle
0.0479,-0.1467,1.0881,-27.4658,21.3013,-58.7158,circle
0.0206,-0.0927,0.9799,-32.9590,9.0332,-51.5747,circle
0.0215,-0.1022,0.9487,-14.3433,10.1318,-47.7905,circle
0.0856,-0.0404,1.0493,-10.0708,12.8784,-48.4619,circle
0.0800,0.0074,1.0042,-0.3052,3.9673,-46.9971,circle
0.1123,0.0415,1.0054,-1.8921,0.4883,-39.3677,circle
0.2388,0.1979,1.0872,-31.7993,7.1411,-17.9443,circle
0.2501,0.1797,1.1339,-20.5688,-4.6387,10.8032,circle
0.2880,0.1606,1.0387,-4.8218,-15.0146,24.2310,circle
0.3110,0.1254,1.0574,9.7046,-14.2212,37.5977,circle
0.3256,0.0182,1.0422,18.4937,-23.4375,52.7954,circle
0.3063,-0.0707,1.0031,14.4653,-31.3721,67.6880,circle
0.2668,-0.1991,0.9188,20.0195,-29.4189,69.8853,circle
0.2457,-0.2122,0.9124,14.7095,-34.7900,51.2085,circle
0.2231,-0.1847,0.8550,20.7520,-27.6489,46.0205,circle
0.1901,-0.3334,0.8864,3.3569,-11.6577,52.2461,circle
0.1201,-0.3687,0.8550,-10.2539,-7.0190,39.3677,circle
0.1229,-0.3853,0.9515,-2.5024,6.2256,25.6958,circle
0.0801,-0.4495,1.0049,-9.3384,4.4556,20.0195,circle
0.0408,-0.4658,0.9998,-6.0425,5.4932,4.4556,circle
0.0411,-0.4360,1.0146,-8.9722,12.5732,-13.6719,circle
-0.0120,-0.4164,0.9717,-3.4180,10.8643,-35.0952,circle
-0.0189,-0.3654,0.9429,11.9629,16.1743,-56.5796,circle
-0.0219,-0.2864,0.9485,15.2588,19.7754,-67.9932,circle
0.0198,-0.2061,1.0076,7.5684,23.6816,-71.4722,circle
0.0166,-0.1234,1.0840,2.2583,22.2778,-67.6880,circle
-0.0024,-0.0898,1.0444,3.9062,11.4746,-58.2886,circle
-0.0332,-0.1083,0.9637,-3.1738,9.5825,-53.2227,circle
-0.0127,-0.1014,0.9613,-0.6104,14.2822,-57.8003,circle
0.0963,0.0167,1.1017,-4.0894,19.9585,-54.0161,circle
0.1375,0.0044,1.1332,-7.9956,5.6763,-33.6304,circle
0.1074,0.0514,1.0168,-14.5264,-6.7139,-26.3672,circle
0.1727,0.0532,1.0033,-0.8545,-5.2490,-23.4375,circle
0.2288,0.1531,1.0745,-11.5356,-1.4038,-7.7515,circle
0.2983,0.1466,1.1085,-19.5313,-10.3760,25.8179,circle
0.2941,0.0774,1.0638,-6.5918,-21.3623,42.8467,circle
0.2867,0.0251,0.9886,1.7090,-24.7192,57.0068,circle
0.2739,-0.0352,0.9254,12.3901,-27.4048,62.9883,circle
0.2803,-0.1135,0.8983,14.7705,-23.9258,75.1953,circle
0.2656,-0.2175,0.8866,11.1694,-19.5313,79.9561,circle
0.2378,-0.3289,0.9283,12.2681,-19.1040,73.3032,circle
0.2124,-0.3876,0.9324,1.4038,-17.6392,63.7817,circle
0.1609,-0.3658,0.8951,5.3711,-9.8267,54.0161,circle
0.1447,-0.4678,0.9585,1.1597,-5.4321,42.1753,circle
0.0956,-0.4619,0.9438,-8.9722,-5.1880,29.9072,circle
0.0448,-0.4825,0.9250,-5.2490,2.1973,15.9912,circle
0.0188,-0.4984,0.9512,1.2817,9.2773,-1.2817,circle
-0.0099,-0.4807,0.9777,2.7466,14.1602,-23.9258,circle
0.0728,-0.5081,0.9897,22.5220,-9.5825,28.3203,circle
0.0066,-0.4940,0.9097,5.9814,-8.9722,22.0337,circle
-0.0405,-0.4470,0.8425,3.7842,1.5259,7.0190,circle
-0.0610,-0.5076,0.8347,16.6016,12.5122,-4.3945,circle
-0.0851,-0.5739,0.8787,-0.5493,20.8740,-17.9443,circle
-0.1173,-0.5345,0.8330,-0.3052,24.4751,-35.0952,circle
-0.1447,-0.5035,0.8131,16.6626,34.3018,-59.7534,circle
-0.0892,-0.4246,0.9081,31.6162,44.7998,-74.9512,circle
-0.0068,-0.2462,1.1479,3.4180,50.7812,-77.8198,circle
-0.0376,-0.2104,1.1603,3.4790,35.8276,-65.0635,circle
-0.0785,-0.2087,1.0027,11.2305,18.4937,-51.5137,circle
0.0339,-0.2172,1.0723,-16.7847,23.7427,-45.4102,circle
-0.0016,-0.1050,1.0294,-18.4326,14.6484,-45.9595,circle
0.0654,-0.1058,1.0261,-9.6436,16.1743,-43.0298,circle
0.1687,-0.0229,1.1344,-14.4653,15.1978,-32.8369,circle
0.2200,0.0574,1.1600,-31.2500,2.9297,-5.7983,circle
0.2856,0.1012,1.1716,-30.0293,-7.4463,16.5405,circle
0.3102,0.0967,1.1432,-12.1460,-27.4658,33.8745,circle
0.2944,0.0193,1.0760,10.9863,-34.5459,46.5088,circle
0.2732,-0.0800,1.0031,14.7705,-39.6118,61.2183,circle
0.2472,-0.1934,0.9238,10.2539,-44.0063,69.1528,circle
0.2457,-0.2384,0.8597,-6.5308,-44.0674,73.2422,circle
0.1987,-0.3284,0.8345,-3.7842,-38.2690,73.6084,circle
0.1541,-0.3528,0.7924,4.5776,-31.5552,55.4810,circle
0.1366,-0.3977,0.8516,1.5869,-24.4751,49.3164,circle
0.0979,-0.3986,0.7943,-12.3291,-16.5405,43.3960,circle
0.0594,-0.4301,0.8293,-12.9395,-4.4556,30.0903,circle
0.0388,-0.4200,0.8680,-7.0190,6.8359,18.3105,circle
0.0283,-0.5015,0.8685,-4.3945,12.0850,12.9395,circle
0.0159,-0.4827,0.9249,-10.1929,24.6582,-17.0898,circle
0.0051,-0.4550,0.9924,6.6528,32.5317,-38.8184,circle
-0.0348,-0.4276,0.9514,16.4795,30.5786,-50.9033,circle
-0.0533,-0.4401,0.9153,23.4985,35.2783,-62.6831,circle
-0.0413,-0.3845,0.9454,22.5830,41.5039,-69.2139,circle
0.0298,-0.3167,1.0531,10.9253,47.0581,-72.9980,circle
