ax,ay,az,gx,gy,gz,label
0.7148,-0.9323,0.0144,62.2559,29.4189,75.0732,background
0.8411,-1.3392,0.2903,169.9829,-15.6860,9.4604,background
1.0372,-1.2759,0.0219,42.2974,-24.9023,-105.0415,background
1.3383,-0.0942,-0.3424,-225.9521,-6.9580,-180.6640,background
1.3148,1.0864,-0.6823,-228.0273,-86.4258,-215.2710,background
1.1014,1.8480,-1.0026,-121.3379,-82.5195,-223.9380,background
0.8339,2.3516,-0.7462,-73.2422,-40.1001,-155.6396,background
0.6759,1.9790,-0.5937,3.7231,2.0142,-47.3633,background
0.9653,2.9481,-0.6881,-76.9043,34.7290,24.4141,background
1.2654,2.5790,-0.4602,32.8979,57.3730,141.0522,background
1.3552,1.5519,-0.1396,57.4341,65.1245,207.8247,background
1.1775,0.7885,-0.1630,84.7778,51.8799,228.5766,background
1.0750,0.0803,-0.2048,86.6699,60.8520,212.5854,background
1.1615,-0.6180,-0.1306,188.4155,38.2080,154.1138,background
1.0522,-1.2690,0.0182,173.7671,8.6670,95.8252,background
0.9088,-1.6038,-0.0881,42.6025,-11.2915,14.0991,background
0.5819,-1.3236,-0.4980,-114.5630,-24.5972,-104.5532,background
1.0405,-0.5349,-0.4761,-218.4448,11.5356,-212.9516,background
1.5184,0.5168,-0.0134,-162.4145,-26.4893,-196.4722,background
1.2241,1.1107,-0.4288,-19.3481,-96.6186,-191.5893,background
1.2329,2.5663,-0.5590,14.8315,-58.1665,-176.2695,background
0.6455,3.8303,-1.0214,-85.9985,-37.9639,-59.3262,background
0.5239,3.0414,-0.3948,-36.4990,25.8179,62.5610,background
0.4407,1.4939,0.1533,60.9131,43.2739,119.9341,background
0.4923,0.9716,0.2179,83.6182,55.2368,133.3618,background
0.6699,0.5317,0.1044,98.2666,17.2119,102.4780,background
0.8846,0.1443,-0.1710,97.9614,-1.4038,85.5713,background
0.8081,0.0103,-0.2754,80.3223,-20.8740,103.4546,background
0.8279,-0.0020,-0.2836,174.0112,-26.9165,54.9927,background
0.9598,0.2009,-0.1475,156.3110,-23.5596,33.7524,background
0.7393,0.1763,-0.1801,60.9131,-18.3716,22.5220,background
0.7622,0.3716,-0.0583,53.2227,-21.4233,8.6670,background
0.7389,0.4930,-0.0042,85.3271,-66.1011,-4.0283,background
0.5698,0.6486,0.0245,97.5342,-64.2700,-20.2637,background
0.5522,0.7593,0.1776,-2.6855,-22.7661,-18.3716,background
0.4648,0.9773,0.2958,-36.6211,-24.9023,-19.8975,background
0.3331,1.0472,0.2775,-30.2734,-21.1182,-24.0478,background
0.2496,0.9701,0.3810,-9.1553,2.0752,-27.7100,background
0.4137,1.0607,0.4275,-1.5259,25.8179,-28.6255,background
0.6908,1.2954,0.6466,90.0268,24.0478,-22.2778,background
0.9669,1.3364,0.9855,200.2563,-25.0854,2.3193,background
0.7043,0.9404,0.5466,215.4541,-80.9936,6.1646,background
0.5332,0.4050,0.1759,275.1465,-90.2710,-3.9062,background
0.4818,0.0759,0.0350,235.7178,-51.2085,-5.7373,background
0.3755,0.0269,-0.1075,144.5923,-0.9155,-24.0478,background
0.5693,0.2256,0.3385,46.1426,55.5420,-38.6353,background
0.6171,0.2936,0.8615,82.2754,17.7612,-50.6592,background
1.0647,0.2690,2.1597,20.5078,24.7803,-25.3296,background
1.4866,0.4537,2.3142,32.8369,-27.7100,-28.3203,background
1.5038,0.4421,1.9238,11.1694,-114.0137,4.6387,background
1.2516,0.2969,1.2979,-4.8218,-186.4624,36.5601,background
0.7843,0.1952,0.5494,-21.9727,-192.1387,44.0674,background
0.4833,0.1412,0.2087,-36.4380,-174.0112,48.9502,background
0.1328,0.0942,-0.0865,-25.5127,-160.5225,43.4570,background
-0.0350,0.0027,-0.1868,-6.1646,-112.0605,28.5645,background
-0.2036,-0.0203,-0.2235,-0.4272,-70.6177,16.3574,background
-0.2864,-0.0199,-0.2510,1.5869,-17.3340,19.2261,background
-0.2782,-0.0667,-0.2012,17.1509,32.8369,6.0425,background
-0.1554,-0.0729,0.0405,20.7520,100.2808,-22.9492,background
0.0790,-0.0419,0.3987,32.2876,143.9209,-38.0249,background
0.4100,-0.0712,0.8926,32.5317,164.6118,-57.6782,background
0.5486,0.1801,1.1746,7.5073,165.7715,-47.3022,background
0.6475,0.0562,1.6504,-30.8228,154.7852,-13.1226,background
0.6213,0.4647,1.6151,-65.4907,99.6704,-27.8320,background
0.6704,0.5802,1.8000,-26.0620,49.2554,-22.5830,background
0.7438,0.4165,2.0266,0.2441,37.0483,-10.8643,background
0.8126,0.2361,2.0294,63.5986,-0.9155,-33.9966,background
1.0114,0.2086,2.0016,46.3867,-53.7109,-10.8643,background
1.0358,0.1223,1.5968,18.7988,-108.6426,2.3193,background
0.9933,0.2079,1.2190,31.9824,-157.2876,-7.0801,background
0.8809,0.1982,0.8591,-4.5166,-181.5796,6.7749,background
0.5463,0.1011,0.4514,-48.5229,-200.5005,30.1514,background
0.1317,-0.1086,0.0776,-40.4053,-167.6636,37.1704,background
-0.0399,-0.1567,-0.1206,-47.9736,-105.6518,16.4185,background
-0.1526,-0.0348,-0.3306,-35.7056,-27.7100,-3.4790,background
-0.0222,0.1432,-0.2419,-37.3535,72.6929,-17.2729,background
0.2103,0.3062,-0.1439,-14.2822,120.7886,-14.5874,background
0.4263,0.1097,0.1888,36.1938,177.9785,-17.1509,background
0.5585,0.1071,0.6074,42.7856,190.3686,-28.6865,background
0.5884,0.1176,0.9786,26.3672,178.7109,-11.7187,background
0.6465,0.1759,1.2723,-3.5400,179.8096,-4.5166,background
1.0016,0.0658,2.0078,8.7891,122.9858,-9.8267,background
1.0320,-0.1312,2.0433,-21.1182,49.0112,-34.3628,background
0.8943,0.0417,1.7701,-51.9409,2.5024,-62.1338,background
0.9415,0.1090,1.5481,-31.4941,25.5737,-84.5337,background
1.0715,0.4006,1.6029,-31.1890,-13.1836,-64.1479,background
0.9332,0.3174,1.3083,-12.6953,-103.0884,-25.5127,background
0.6698,0.3932,0.8718,8.9111,-149.7803,-35.6445,background
0.4113,0.4021,0.6459,-3.4180,-154.4800,0.1221,background
0.0295,0.2758,0.4348,-11.7798,-140.9912,39.6729,background
-0.1631,0.1478,0.1963,-37.8418,-116.0278,67.7490,background
-0.4253,0.0144,-0.1829,-29.5410,-62.7441,59.1431,background
-0.3069,-0.1562,-0.2587,10.3760,77.4536,-5.0659,background
0.4435,0.0364,0.0275,11.4746,172.4853,-39.0625,background
1.0850,0.0826,0.4954,42.1143,214.9658,-47.4853,background
1.5280,0.2472,0.8801,46.9971,175.5981,-38.6353,background
1.4762,0.2457,0.9668,34.4849,101.1352,-0.4883,background
-0.0254,-0.2225,0.2046,-6.7749,-59.0210,-30.2734,background
0.2063,-0.0046,0.1106,56.0303,39.6118,-149.1089,background
0.8109,0.5153,0.1959,61.2793,120.8496,-157.8979,background
1.0758,0.6854,0.4038,57.4341,218.9331,-68.9697,background
1.3766,0.7278,0.6184,121.8262,239.8681,14.5264,background
1.3193,0.2229,0.9277,86.3037,206.8481,44.0063,background
1.2606,0.2062,1.0059,103.8208,159.4238,62.2559,background
1.3253,0.0366,1.1646,60.1807,98.6328,91.6138,background
1.2919,-0.0538,1.3251,26.9775,20.6909,91.2476,background
1.1838,-0.0638,1.3328,28.0151,-84.8999,86.7309,background
0.8594,-0.0992,1.0286,-27.5269,-161.8652,86.1816,background
0.6378,-0.2625,0.8827,-85.3271,-229.3701,105.1025,background
0.3629,-0.3822,0.3827,-78.2471,-268.9209,57.3730,background
0.1216,-0.2284,0.0187,-7.9956,-245.6665,-70.1904,background
0.0575,-0.1306,-0.1149,16.4795,-165.4053,-152.1606,background
0.2759,0.2561,-0.1172,39.9170,-10.9253,-211.3647,background
0.8387,0.2173,0.0487,57.4951,106.9946,-186.0351,background
1.4951,0.6852,0.3730,-25.0244,229.4922,-146.3623,background
1.5879,0.8538,0.6978,72.4487,225.8911,-89.0503,background
1.3004,0.5763,0.8386,28.5034,184.2651,41.6870,background
1.2529,0.4482,0.9595,-14.5874,129.0894,119.8730,background
1.3020,0.1263,1.4901,17.4561,66.4673,132.3853,background
1.2550,-0.4374,1.7531,-43.8843,-53.2227,86.4868,background
1.0990,0.3390,1.4325,-105.8960,-195.8618,-12.5732,background
1.1595,0.3634,1.1984,-162.2925,-323.9746,10.6201,background
0.5858,0.9474,0.1573,-154.8462,-358.7036,51.7578,background
0.2581,0.8929,-0.0549,7.7515,-269.1650,102.3559,background
-0.0035,0.6156,-0.4930,-34.6680,-154.9072,177.6123,background
-0.1693,0.3470,-0.5551,65.9180,48.4619,197.8149,background
0.3064,-0.4059,-0.1510,141.6016,220.2148,180.4809,background
0.8560,-1.2556,0.4248,162.1094,361.4502,59.3262,background
1.1752,-0.6599,0.8485,-100.8301,379.9438,-17.7612,background
1.4722,-0.3073,1.4314,-74.8901,292.7246,-107.1167,background
1.7150,-0.3674,1.9779,-19.8364,155.3345,-147.1558,background
1.7251,-0.2213,1.6997,-164.4897,-109.4360,-184.6313,background
1.1724,0.3496,0.4158,-166.9922,-208.5571,-171.5088,background
0.9044,0.6364,-0.2014,-182.7392,-146.1792,-18.5547,background
0.4862,0.9280,-0.6957,-85.6934,-119.0185,-202.8198,background
0.4836,1.8120,-0.6436,5.5542,2.7466,-191.8945,background
0.6464,1.7689,-0.2030,-32.5928,134.0332,34.4238,background
1.0133,0.7150,0.9601,-38.7573,189.3921,195.3735,background
0.8988,0.6335,1.0261,-10.5591,85.7544,198.6084,background
0.8396,0.5396,1.2737,-56.2744,7.9346,142.4561,background
0.9456,0.6707,1.2471,-95.2148,43.0908,195.0683,background
0.8883,0.5107,1.5713,-219.2383,37.9639,217.8345,background
0.7809,0.6649,1.0366,-307.6172,24.7192,240.5395,background
0.5625,0.9971,0.0872,-544.3115,106.2012,301.6968,background
0.5774,1.1100,-0.3472,-657.6537,249.9389,267.5781,background
0.1278,0.6737,-1.0515,-708.5571,311.6455,227.0508,background
-0.0868,0.3196,-1.1907,-433.4106,317.6270,245.3613,background
0.0225,-0.3998,0.1136,339.3554,-6.9580,95.7642,background
0.3638,-0.6141,0.1874,201.9043,44.9829,145.6299,background
0.5356,-1.0609,0.2434,215.6982,46.8140,136.7798,background
0.9280,-0.9517,0.5229,70.4956,57.2510,145.5078,background
0.9005,-0.9452,0.9236,-132.9346,-3.9673,100.8301,background
0.9982,-0.8021,1.1071,-339.4775,-42.0532,121.3989,background
0.8345,-0.7128,1.1691,-592.2241,-48.2178,87.8296,background
0.7316,-0.3585,0.8240,-781.4330,-52.2461,98.9990,background
0.5063,-0.1349,0.6439,-851.3183,-24.9023,126.6479,background
0.3524,0.2551,0.3971,-856.0790,36.8652,119.7510,background
0.0017,0.7389,0.1029,-743.5912,86.0596,180.6030,background
-0.2512,0.9777,-0.1746,-710.1440,158.0811,211.3647,background
-0.8854,0.8885,-0.9823,-631.7139,290.7104,175.2319,background
-0.1904,1.1521,-1.1514,-501.5258,179.5044,33.6914,background
0.3022,1.3024,-1.1895,-397.2778,207.8247,14.4653,background
0.0428,0.9879,-1.2941,46.9971,-0.9766,13.9770,background
-0.2657,0.4922,-1.5503,230.3467,-93.8110,-72.5098,background
-0.1702,0.4698,-1.1543,428.7719,-100.8911,-164.5508,background
0.2428,0.6620,-0.8909,497.7417,-176.6968,-263.3057,background
0.2422,0.9047,-0.8752,485.7177,-232.3608,-318.8477,background
0.4852,1.2161,-0.6943,605.5298,-266.1133,-400.7568,background
0.7720,0.9496,0.0029,640.6860,-297.0581,-444.7632,background
0.8312,0.7522,0.3789,665.6494,-299.1943,-422.6684,background
0.5894,0.5601,0.2280,538.8184,-173.4009,-279.6021,background
0.5944,0.0974,0.4451,390.0757,-57.0068,-84.7778,background
0.5543,-0.4246,0.7808,296.3867,-55.1147,-16.2964,background
0.4077,-0.2660,0.4213,226.8066,-91.7969,-49.5605,background
0.1340,-0.0372,0.0444,43.3350,-44.0674,17.2729,background
0.0453,-0.1897,0.0166,13.7939,-33.9355,60.3027,background
0.0681,-0.4640,-0.0930,31.7383,-29.1748,72.1436,background
0.1848,-0.4797,0.2778,35.3394,-26.6113,56.0913,background
0.2554,-0.6245,0.5321,-54.8096,-39.1235,88.5010,background
0.2050,-0.4847,0.4044,-172.7905,-54.9927,123.9624,background
0.1016,-0.8542,0.4015,-143.9819,-95.5200,111.0840,background
0.1454,-0.6953,0.3575,-161.1938,-88.9282,37.9639,background
0.3413,-0.5901,0.5098,-168.0908,-82.3364,3.6011,background
0.3346,-0.3523,0.8813,-113.7695,-19.8364,-96.8628,background
0.6703,-0.0966,1.2618,-127.6245,-8.1177,-76.7822,background
0.5339,0.1632,1.2072,-205.6274,35.7056,-32.6538,background
0.6622,0.6288,1.4486,-61.9507,42.2974,-61.2793,background
0.6544,0.5300,1.5891,-26.4282,-30.5786,7.9346,background
0.4744,0.2607,0.9109,7.3853,-36.9873,43.9453,background
0.7087,0.6228,0.5044,-90.3320,-320.8618,-33.3862,background
0.0050,-0.6801,1.4447,348.5717,-427.1240,-147.9492,background
0.0044,0.3049,0.9708,-25.3296,45.7764,-49.1333,background
0.0225,-0.0653,1.0649,8.1177,6.2256,15.1367,background
0.0386,-0.0386,1.0067,2.8687,-11.7187,50.3540,background
0.0415,0.0095,1.0579,1.0986,-6.1646,50.9644,background
0.0735,0.0183,1.0084,2.1362,0.4272,36.4990,background
0.0596,-0.0010,1.0121,0.4883,-0.3052,0.7935,background
-0.1011,1.2498,1.0692,-2.0752,8.9722,-126.6479,background
-0.0248,-0.0894,1.0297,-8.3008,6.8970,148.3154,background
-0.1488,0.0640,1.0364,17.8223,28.0762,173.0957,background
-0.2196,-0.4552,2.1741,-6.8359,135.2539,183.2886,background
0.1903,-0.2704,1.9933,-105.4077,75.9888,11.7187,background
0.3497,0.2101,1.5781,-59.0820,-0.8545,7.0190,background
0.3331,0.4989,1.5093,-51.7578,-60.9131,-15.5029,background
0.3562,0.3459,1.1962,-57.3120,-37.9639,12.3901,background
0.2784,0.3021,1.1965,-52.6123,-23.5596,30.3345,background
0.2338,0.2831,0.9305,28.6255,-28.4424,6.9580,background
0.1467,0.3278,0.7734,89.2334,-61.0352,17.8833,background
0.0563,0.2181,0.6564,78.4912,-60.7910,66.0400,background
0.0621,-0.0248,0.5134,42.1143,13.9770,31.6162,background
0.1340,0.1569,0.6268,40.7104,51.3306,7.3853,background
0.1140,0.0723,0.8771,19.5313,53.0395,36.1328,background
0.2013,-0.0945,0.9658,-9.7656,25.2686,24.5361,background
0.2698,0.0122,0.8367,-42.0532,18.4937,-11.9629,background
0.1572,0.0367,0.9116,-14.0381,8.7891,-20.9351,background
0.3184,-0.0425,0.9473,36.6821,-36.5601,4.4556,background
0.2246,-0.0924,0.7505,19.0430,-72.2656,7.6294,background
-0.0055,-0.0225,0.5323,9.7656,-89.4775,-5.0659,background
0.0519,-0.1650,0.3290,7.6904,-94.7266,3.6621,background
-0.0331,-0.2397,0.0645,0.2441,-71.8994,25.5127,background
-0.1953,-0.0314,0.1259,15.3809,-33.8135,10.6201,background
-0.0197,-0.0287,0.2522,49.2554,-35.6445,-16.7236,background
0.0404,-0.0607,0.0857,20.9351,-17.5781,19.7754,background
-0.0862,0.2437,0.5110,28.2593,4.8218,30.5786,background
0.0439,0.0990,0.8042,-21.4233,-9.3384,2.5635,background
-0.0376,-0.0348,0.6962,-62.5000,-4.0283,41.0156,background
-0.1875,0.3254,1.0605,5.6152,43.4570,65.1245,background
0.3546,-0.3790,0.9489,-42.1143,20.4468,-81.2988,background
-0.1987,0.4365,1.2756,-7.1411,52.9785,-29.8462,background
0.1035,0.0677,1.3057,-63.1103,45.2270,-13.0615,background
0.0492,0.0612,1.8546,-56.1523,38.1470,-26.9165,background
-0.0732,0.0980,1.7333,-4.7607,14.8926,-31.5552,background
-0.1726,0.3407,1.6069,12.2681,32.3486,3.3569,background
-0.1936,0.2074,1.2615,-46.1426,-13.8550,-0.9155,background
-0.0962,-0.0146,1.1981,10.2539,18.5547,-18.1885,background
-0.1169,0.1587,1.4537,42.8467,43.6401,-14.8315,background
-0.1307,-0.3259,1.2761,174.0112,-58.1055,21.7285,background
0.0101,0.2268,1.0878,0.5493,2.0752,-33.2031,background
0.3202,0.1279,0.9722,16.2354,-2.5024,-17.1509,background
-0.2386,-0.2252,1.0505,62.8052,35.6445,0.3662,background
0.2687,0.1191,1.1283,27.8320,19.5923,-27.4048,background
-0.0029,-0.2510,1.2278,-52.7954,16.2964,-50.8423,background
-0.2284,-0.0409,1.1984,-274.7803,45.8374,-164.8559,background
0.1213,0.2792,0.9956,-388.6718,7.6294,-81.5430,background
0.1497,0.8374,0.8224,-516.2354,42.0532,-42.4194,background
0.1522,1.2994,0.6956,-613.8916,-28.3203,-15.1978,background
0.0905,1.1083,0.5074,-574.3408,-8.3618,25.9399,background
-1.0045,0.9825,-0.0334,68.1152,-12.4512,38.7573,background
-0.3722,0.5341,1.3425,-29.9072,-59.0210,29.6020,background
-0.4274,0.9474,0.1355,44.3726,-128.7842,-16.7847,background
0.0693,0.9775,-1.4561,-3.8452,-76.3550,-6.4697,background
0.2537,1.0488,-1.2357,5.4932,-42.5415,7.5073,background
-0.0586,1.0099,-0.5286,-49.0723,-24.1089,-0.1221,background
-1.3004,0.7948,2.3279,20.0195,554.9927,32.2266,background
-0.8295,0.8943,0.1859,133.5449,-111.5723,94.9097,background
-0.3883,0.1687,1.2939,93.1396,-29.6631,48.7061,background
-0.3047,0.9426,-0.4453,43.0298,-118.8965,-35.1563,background
0.0426,1.2272,-1.1725,40.1611,-46.9971,-21.9116,background
0.1541,1.1195,-1.1227,-27.7710,-14.1602,-8.6670,background
-0.7939,0.6932,0.5374,-120.0561,197.8149,-14.3433,background
-1.0931,1.4417,-0.0016,-35.7666,181.5185,13.9160,background
-0.4790,0.3901,1.4536,89.9658,-55.7251,53.6499,background
-0.4248,0.6016,0.6240,10.9863,-122.4976,-38.6963,background
-0.2627,0.9491,-0.4410,6.4697,-98.4497,-35.1563,background
0.0106,1.1094,-1.1821,0.3662,-80.5664,-27.1606,background
0.1825,1.2637,-1.1489,-38.9404,-64.4531,-28.9917,background
-0.3682,1.0571,0.1053,-75.6836,55.2978,-11.5967,background
-0.4885,1.2959,1.3535,13.1836,322.9980,31.4331,background
-0.8414,0.2678,1.4091,22.8882,-20.0806,61.7676,background
-0.4919,0.5677,0.4672,9.4604,-120.4834,-24.7192,background
-0.2516,0.9344,-0.4193,18.3716,-75.4395,-27.8320,background
0.0352,1.1787,-1.1021,-0.4272,-72.6318,-32.4707,background
0.1246,1.1940,-1.1655,-46.8750,-49.9268,-11.8408,background
-0.3639,0.9030,-0.0327,-84.3506,59.0210,-6.7139,background
-1.0977,0.3889,2.8333,-52.0019,331.7260,9.2773,background
-0.8193,0.4781,0.8186,98.2666,-43.7622,73.5474,background
-0.5295,0.1556,1.5148,67.3828,-72.9370,1.7700,background
-0.4194,0.6770,0.7432,138.3667,-52.4292,-14.5874,background
-0.2577,0.6515,0.5835,227.6611,-56.2744,-17.7002,background
-0.2792,0.7729,0.4204,321.1670,-26.6724,-12.2681,background
-0.2343,0.8290,0.3423,388.7329,12.1460,32.0435,background
-0.2870,0.7932,0.4323,372.4975,78.9185,13.4277,background
-0.3958,0.9591,0.4365,346.3745,138.6719,25.2075,background
-0.4360,0.7585,0.7732,225.0976,110.7788,13.2446,background
-0.4651,0.5331,0.8555,158.2031,118.1030,24.7803,background
-0.4131,0.4138,1.0205,134.4604,139.2212,52.6123,background
-0.3345,0.0349,1.0410,96.1914,119.5068,49.8657,background
-0.4200,-0.4598,1.7874,-59.4482,175.1098,42.1753,background
0.2640,-0.1564,1.2107,29.0527,191.3452,32.7148,background
0.0511,-0.1718,0.9680,54.6875,-32.7759,3.1128,background
0.1578,-0.5081,1.1356,102.9663,38.2690,-14.8926,background
0.0314,-0.4612,1.4269,53.5889,21.9727,-23.3154,background
-0.0315,-0.0612,1.1825,40.7715,-18.7988,-63.1103,background
-0.1138,0.1261,1.0175,-9.5825,-56.7017,-27.7710,background
-0.0184,0.0862,1.0353,-38.2690,-40.4663,-7.2632,background
-0.0249,0.3308,0.8511,-40.3442,-32.1655,27.0996,background
0.0485,0.1439,0.7015,4.1504,-13.4277,42.2974,background
-0.1040,0.2159,0.9648,80.9936,2.3193,-8.1787,background
-0.0348,0.0504,1.0674,-14.0991,4.3335,-109.0088,background
0.1072,-0.1732,1.0094,0.1221,1.0986,-61.3403,background
0.0862,-0.0660,1.0054,-0.3052,0.3052,-6.5308,background
0.0414,-0.0247,1.0112,-0.1831,-0.5493,0.9766,background
0.0449,-0.0302,1.0111,0.2441,0.1221,-0.1221,background
0.0452,-0.0298,1.0103,0.3052,-0.1831,0.0000,background
0.0455,-0.0305,1.0120,0.6104,0.2441,0.0610,background
0.0470,-0.0300,1.0101,0.4272,0.1221,-0.1221,background
0.0454,-0.0299,1.0109,0.3052,0.0610,0.0610,background
0.0470,-0.0304,1.0099,0.1831,-0.2441,0.0000,background
0.0457,-0.0293,1.0100,0.0610,-0.2441,-0.0610,background
0.4486,-0.0184,1.2201,4.4556,47.7295,32.7148,background
-0.1049,0.0442,1.0337,-0.4272,14.2822,32.0435,background
0.0859,-0.1783,1.2273,11.9629,67.2607,59.2041,background
0.1719,0.0305,1.0952,-162.7807,13.0615,-14.9536,background
0.0516,0.3643,0.9331,-436.6455,-35.9497,-16.3574,background
0.0488,0.8589,1.0417,-444.5800,-66.5894,34.4238,background
-0.1244,1.3125,0.9301,-757.3242,-99.3652,48.5229,background
0.2484,0.2678,0.2291,-861.5112,61.2793,166.1377,background
-0.0356,1.0911,-0.2494,-603.4546,-62.9272,256.5308,background
-0.1219,0.4440,-0.0664,-731.2621,-131.3477,251.8921,background
0.0878,-0.2017,-0.7216,-760.9252,-109.4971,99.4263,background
-0.3905,0.1101,-0.8135,-172.6684,-39.1235,61.7676,background
-0.3364,0.3163,-0.7771,-33.5083,-20.4468,50.2930,background
-0.4304,0.4608,-0.7260,-3.4180,-24.9023,-17.7002,background
-0.3947,0.8696,-1.2209,284.4238,-63.2324,-22.3389,background
-0.4647,0.6519,-1.2727,330.6274,50.9644,20.9961,background
-0.3522,0.5830,-0.8864,508.4228,107.2998,-86.3647,background
-0.3806,0.8977,-0.3578,932.8002,182.8613,-116.7602,background
-0.1599,1.0895,0.3756,991.7602,220.2759,-86.1816,background
-0.0834,0.8453,0.3727,946.2280,247.2534,-53.8940,background
0.0215,0.1271,0.7166,1011.9018,286.1938,-20.4468,background
0.0256,0.2472,0.9579,822.0214,262.5732,94.2993,background
0.3212,-0.2213,0.4978,349.0600,110.6567,128.0518,background
0.5314,-0.3051,0.7494,254.8218,93.9331,58.2275,background
0.5154,-0.6000,0.5839,134.4604,40.8325,40.8325,background
0.5752,-1.0922,0.3677,80.4443,6.9580,36.8042,background
0.6080,-1.3832,0.1763,21.0571,-26.4893,20.1416,background
0.5703,-1.2421,0.2181,-148.3765,-75.1343,-39.6118,background
0.5216,-0.8905,0.3167,-386.0473,-144.8364,-72.4487,background
0.5320,-0.6333,0.4099,-728.6987,-241.7602,-108.5815,background
0.3162,0.2404,0.6179,-825.5615,-270.3247,-125.6103,background
0.1595,0.4004,0.2837,-1063.7817,-312.4390,-37.2925,background
0.0725,0.5220,-0.3094,-1100.8301,-319.7021,127.1973,background
-0.4658,0.5874,-1.3160,-1013.2446,-328.6133,228.8818,background
-0.4199,0.2795,-1.6001,-792.6635,-177.2461,208.0078,background
-0.3800,1.4167,-2.8212,90.3931,-123.7183,197.9980,background
-0.7583,-0.2249,1.2067,-168.6401,93.4448,18.5547,background
-0.7062,1.0203,-0.7952,-166.5649,-63.8428,-20.3247,background
-0.2867,0.8174,-0.1191,-923.5229,-251.7700,121.3379,background
-0.4742,0.7976,-0.8883,-556.8848,-183.8379,111.9385,background
-0.9652,1.5663,-2.3224,-63.9038,-64.6973,80.7495,background
-0.5911,0.5181,-0.1620,224.6704,34.3628,14.9536,background
-0.5741,1.0571,-0.5201,62.9883,-15.6250,68.1763,background
-0.4396,0.5034,-0.6248,231.7505,-54.7485,36.0718,background
-0.3738,1.0457,-1.1398,409.2407,-12.1460,14.1602,background
-0.3066,1.0656,-1.2272,411.3769,29.9683,100.0976,background
-0.2638,0.6899,-1.0524,313.1104,62.3169,90.1489,background
-0.2925,0.9591,-0.6733,105.4687,58.2886,56.1523,background
-0.2311,0.8882,-0.6881,12.0239,23.3154,58.1055,background
-0.2291,0.7450,-0.3824,-0.4272,76.7212,54.3823,background
-0.2004,0.4884,-0.1021,25.6958,95.7031,48.6450,background
-0.2228,0.5762,0.0990,223.9380,110.0464,49.1333,background
-0.3320,0.6960,0.1632,174.8657,110.3516,48.1567,background
-0.3090,0.5295,0.2753,12.9395,67.1997,11.4746,background
-0.3345,0.6082,0.2417,-44.7388,3.4790,-11.9019,background
-0.3715,0.8060,0.0812,-109.6191,-52.0630,-17.9443,background
-0.3947,0.7666,-0.1237,-180.5420,-92.8345,-43.3960,background
-0.3809,0.8000,-0.1438,-216.4306,-130.1880,-51.1475,background
-0.4784,1.1556,-0.0895,-196.5942,-163.9404,-90.3931,background
-0.4866,1.0500,-0.3456,-260.6201,-158.5083,-97.3511,background
-0.4895,1.1722,-0.2772,-184.5703,-89.2944,-90.5762,background
-0.2356,1.0498,-0.5596,-173.5840,-94.3603,-100.4639,background
-0.1635,0.9271,-0.6587,95.4590,-61.3403,-34.3628,background
-0.1547,1.0273,-0.6517,293.4570,98.3276,98.0835,background
-0.2573,0.5377,-0.2440,616.6992,254.3335,161.6821,background
-0.2760,0.3531,0.4893,675.4760,265.1367,164.1846,background
-0.5602,0.2938,1.3772,849.8535,280.5786,206.4819,background
-0.4409,-0.0844,1.4543,988.0981,290.4053,251.0986,background
-0.2151,0.2244,1.4272,594.9707,270.9351,156.7383,background
0.1228,-0.2651,0.4872,-67.2607,100.9521,50.0488,background
0.0624,-0.2377,0.7556,-181.6406,-60.4858,-28.5034,background
-0.0203,0.0966,1.0951,-272.4609,-48.3398,-44.8608,background
-0.0297,-0.0399,0.6998,-687.4999,-231.9336,-86.4258,background
-0.1228,0.3485,0.4652,-874.2675,-259.3384,-138.9160,background
-0.3077,0.6741,0.0725,-783.9355,-182.3120,-67.6880,background
-0.3467,0.8448,-0.1744,-511.6577,-192.8711,-63.1714,background
-0.3843,1.4036,-0.5596,-109.6802,-111.0229,-38.1470,background
-0.5507,1.4227,-0.0210,445.9839,47.8516,67.9932,background
-0.4747,0.9620,0.7800,589.2334,115.1733,84.7168,background
-0.3829,0.2964,1.4824,856.3232,213.0737,68.3594,background
-0.2324,-0.1019,1.5446,1020.2636,182.0679,78.9185,background
-0.3037,0.2057,1.2993,843.6889,179.0771,87.5244,background
-0.0753,-0.1959,0.7080,121.9482,48.8892,63.7207,background
0.2253,-0.3101,0.6453,-324.4018,48.5840,25.3296,background
0.1234,0.4520,0.7400,-307.3120,-7.5684,23.4985,background
-0.0305,0.3776,0.4811,-513.5498,-146.3013,28.3813,background
-0.0156,0.2853,0.6511,-692.8100,-152.6489,10.3760,background
-0.1674,0.4585,0.2795,-826.2328,-209.4116,-14.0381,background
0.1281,1.0432,-0.9124,257.9956,27.3437,158.8745,background
-0.0161,0.9326,-0.6007,287.1094,94.9097,111.9385,background
-0.1514,1.0159,-0.2367,179.6264,80.3223,77.0264,background
-0.1724,0.9536,-0.1799,170.7764,31.3721,89.9658,background
-0.2057,1.0269,-0.1732,210.6323,30.3955,134.3384,background
-0.1821,0.9310,-0.0153,179.9316,71.4722,126.2207,background
-0.2356,0.7981,0.3861,120.7886,50.2930,107.5439,background
-0.1034,0.6381,0.0931,165.1001,26.9775,120.4224,background
-0.0703,0.5876,0.3145,200.6836,63.9648,138.0615,background
